CBSA_ID,CBSA_Name_BRFSS,PercentAsthma,PercentObese,PercentBingeDrink,PercentCOPD,PercentCoronaryHeartDisease,PercentCurrentSmoker,PercentDepression,PercentDiabetes,PercentDifficultyErrandsAlone,PercentFluShot,PercentHealthCoverage,PercentOtherCancer,PercentSeatbeltUse,PercentSkinCancer,PercentStroke,PercentTooExpensiveToSeeDoctor,CBSA_Name,FIPS_ID,FIPS_Name
14260,"Boise City, ID Metropolitan Statistical Area",8.03,29.98,15.55,3.82,3.12,12.66,20.71,8.64,4.62,62.97,84.17,6.42,95.36,8.79,2.62,12.41,"Boise City, ID (Metropolitan Statistical Area)",16073,"Owyhee, ID"
15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metropolitan Statistical Area",10.56,29.68,26.45,7.84,5.32,20.38,17.1,12.16,5.03,57.37,94.28,8.01,94.79,4.02,2.58,10.2,"Buffalo-Cheektowaga, NY (Metropolitan Statistical Area)",36029,"Erie, NY"
15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metropolitan Statistical Area",10.56,29.68,26.45,7.84,5.32,20.38,17.1,12.16,5.03,57.37,94.28,8.01,94.79,4.02,2.58,10.2,"Buffalo-Cheektowaga, NY (Metropolitan Statistical Area)",36063,"Niagara, NY"
15540,"Burlington-South Burlington, VT Metropolitan Statistical Area",11.38,27.91,18.96,4.46,3.61,13.88,25.28,7.21,5.38,66.94,95.34,6.36,94.47,7.44,1.16,8.27,"Burlington-South Burlington, VT (Metropolitan Statistical Area)",50007,"Chittenden, VT"
15540,"Burlington-South Burlington, VT Metropolitan Statistical Area",11.38,27.91,18.96,4.46,3.61,13.88,25.28,7.21,5.38,66.94,95.34,6.36,94.47,7.44,1.16,8.27,"Burlington-South Burlington, VT (Metropolitan Statistical Area)",50011,"Franklin, VT"
15540,"Burlington-South Burlington, VT Metropolitan Statistical Area",11.38,27.91,18.96,4.46,3.61,13.88,25.28,7.21,5.38,66.94,95.34,6.36,94.47,7.44,1.16,8.27,"Burlington-South Burlington, VT (Metropolitan Statistical Area)",50013,"Grand Isle, VT"
16300,"Cedar Rapids, IA Metropolitan Statistical Area",7.54,34.18,22.91,5.32,3.73,18.08,20.84,8.43,5.21,71.37,94.66,9.33,96.41,6.66,2.83,8.54,"Cedar Rapids, IA (Metropolitan Statistical Area)",19011,"Benton, IA"
16300,"Cedar Rapids, IA Metropolitan Statistical Area",7.54,34.18,22.91,5.32,3.73,18.08,20.84,8.43,5.21,71.37,94.66,9.33,96.41,6.66,2.83,8.54,"Cedar Rapids, IA (Metropolitan Statistical Area)",19105,"Jones, IA"
16300,"Cedar Rapids, IA Metropolitan Statistical Area",7.54,34.18,22.91,5.32,3.73,18.08,20.84,8.43,5.21,71.37,94.66,9.33,96.41,6.66,2.83,8.54,"Cedar Rapids, IA (Metropolitan Statistical Area)",19113,"Linn, IA"
16620,"Charleston, WV Metropolitan Statistical Area",9.77,40.59,11.51,13.55,7.73,24.77,28.38,19.21,14.63,71.86,92.69,7.61,93.37,8.48,6.45,16.65,"Charleston, WV (Metropolitan Statistical Area)",54005,"Boone, WV"
16620,"Charleston, WV Metropolitan Statistical Area",9.77,40.59,11.51,13.55,7.73,24.77,28.38,19.21,14.63,71.86,92.69,7.61,93.37,8.48,6.45,16.65,"Charleston, WV (Metropolitan Statistical Area)",54015,"Clay, WV"
16620,"Charleston, WV Metropolitan Statistical Area",9.77,40.59,11.51,13.55,7.73,24.77,28.38,19.21,14.63,71.86,92.69,7.61,93.37,8.48,6.45,16.65,"Charleston, WV (Metropolitan Statistical Area)",54035,"Jackson, WV"
16620,"Charleston, WV Metropolitan Statistical Area",9.77,40.59,11.51,13.55,7.73,24.77,28.38,19.21,14.63,71.86,92.69,7.61,93.37,8.48,6.45,16.65,"Charleston, WV (Metropolitan Statistical Area)",54039,"Kanawha, WV"
16620,"Charleston, WV Metropolitan Statistical Area",9.77,40.59,11.51,13.55,7.73,24.77,28.38,19.21,14.63,71.86,92.69,7.61,93.37,8.48,6.45,16.65,"Charleston, WV (Metropolitan Statistical Area)",54043,"Lincoln, WV"
16700,"Charleston-North Charleston, SC Metropolitan Statistical Area",9.72,32.11,22.62,5.99,3.94,18.85,22.46,12.67,5.89,63.92,85.56,7.49,95.35,7.42,3.1,14.02,"Charleston-North Charleston, SC (Metropolitan Statistical Area)",45015,"Berkeley, SC"
16700,"Charleston-North Charleston, SC Metropolitan Statistical Area",9.72,32.11,22.62,5.99,3.94,18.85,22.46,12.67,5.89,63.92,85.56,7.49,95.35,7.42,3.1,14.02,"Charleston-North Charleston, SC (Metropolitan Statistical Area)",45019,"Charleston, SC"
16700,"Charleston-North Charleston, SC Metropolitan Statistical Area",9.72,32.11,22.62,5.99,3.94,18.85,22.46,12.67,5.89,63.92,85.56,7.49,95.35,7.42,3.1,14.02,"Charleston-North Charleston, SC (Metropolitan Statistical Area)",45035,"Dorchester, SC"
16740,"Charlotte-Concord-Gastonia, NC-SC Metropolitan Statistical Area",9.83,33.8,17.86,7.61,3.22,14.57,18.75,10.97,6.31,68.53,85.8,7.39,96.32,7.05,3.71,14.7,"Charlotte-Concord-Gastonia, NC-SC (Metropolitan Statistical Area)",37007,"Anson, NC"
16740,"Charlotte-Concord-Gastonia, NC-SC Metropolitan Statistical Area",9.83,33.8,17.86,7.61,3.22,14.57,18.75,10.97,6.31,68.53,85.8,7.39,96.32,7.05,3.71,14.7,"Charlotte-Concord-Gastonia, NC-SC (Metropolitan Statistical Area)",37025,"Cabarrus, NC"
16740,"Charlotte-Concord-Gastonia, NC-SC Metropolitan Statistical Area",9.83,33.8,17.86,7.61,3.22,14.57,18.75,10.97,6.31,68.53,85.8,7.39,96.32,7.05,3.71,14.7,"Charlotte-Concord-Gastonia, NC-SC (Metropolitan Statistical Area)",37071,"Gaston, NC"
16740,"Charlotte-Concord-Gastonia, NC-SC Metropolitan Statistical Area",9.83,33.8,17.86,7.61,3.22,14.57,18.75,10.97,6.31,68.53,85.8,7.39,96.32,7.05,3.71,14.7,"Charlotte-Concord-Gastonia, NC-SC (Metropolitan Statistical Area)",37097,"Iredell, NC"
16740,"Charlotte-Concord-Gastonia, NC-SC Metropolitan Statistical Area",9.83,33.8,17.86,7.61,3.22,14.57,18.75,10.97,6.31,68.53,85.8,7.39,96.32,7.05,3.71,14.7,"Charlotte-Concord-Gastonia, NC-SC (Metropolitan Statistical Area)",37109,"Lincoln, NC"
16740,"Charlotte-Concord-Gastonia, NC-SC Metropolitan Statistical Area",9.83,33.8,17.86,7.61,3.22,14.57,18.75,10.97,6.31,68.53,85.8,7.39,96.32,7.05,3.71,14.7,"Charlotte-Concord-Gastonia, NC-SC (Metropolitan Statistical Area)",37119,"Mecklenburg, NC"
16740,"Charlotte-Concord-Gastonia, NC-SC Metropolitan Statistical Area",9.83,33.8,17.86,7.61,3.22,14.57,18.75,10.97,6.31,68.53,85.8,7.39,96.32,7.05,3.71,14.7,"Charlotte-Concord-Gastonia, NC-SC (Metropolitan Statistical Area)",37159,"Rowan, NC"
16740,"Charlotte-Concord-Gastonia, NC-SC Metropolitan Statistical Area",9.83,33.8,17.86,7.61,3.22,14.57,18.75,10.97,6.31,68.53,85.8,7.39,96.32,7.05,3.71,14.7,"Charlotte-Concord-Gastonia, NC-SC (Metropolitan Statistical Area)",37179,"Union, NC"
16740,"Charlotte-Concord-Gastonia, NC-SC Metropolitan Statistical Area",9.83,33.8,17.86,7.61,3.22,14.57,18.75,10.97,6.31,68.53,85.8,7.39,96.32,7.05,3.71,14.7,"Charlotte-Concord-Gastonia, NC-SC (Metropolitan Statistical Area)",45023,"Chester, SC"
16740,"Charlotte-Concord-Gastonia, NC-SC Metropolitan Statistical Area",9.83,33.8,17.86,7.61,3.22,14.57,18.75,10.97,6.31,68.53,85.8,7.39,96.32,7.05,3.71,14.7,"Charlotte-Concord-Gastonia, NC-SC (Metropolitan Statistical Area)",45057,"Lancaster, SC"
16740,"Charlotte-Concord-Gastonia, NC-SC Metropolitan Statistical Area",9.83,33.8,17.86,7.61,3.22,14.57,18.75,10.97,6.31,68.53,85.8,7.39,96.32,7.05,3.71,14.7,"Charlotte-Concord-Gastonia, NC-SC (Metropolitan Statistical Area)",45091,"York, SC"
16980,"Chicago-Naperville-Elgin, IL-IN-WI Metropolitan Statistical Area",7.8,30.13,19.88,6.14,3.5,13.6,16.34,10.25,6.02,55.39,88.08,5.59,95.72,3.88,2.75,12.48,"Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)",17031,"Cook, IL"
16980,"Chicago-Naperville-Elgin, IL-IN-WI Metropolitan Statistical Area",7.8,30.13,19.88,6.14,3.5,13.6,16.34,10.25,6.02,55.39,88.08,5.59,95.72,3.88,2.75,12.48,"Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)",17037,"DeKalb, IL"
16980,"Chicago-Naperville-Elgin, IL-IN-WI Metropolitan Statistical Area",7.8,30.13,19.88,6.14,3.5,13.6,16.34,10.25,6.02,55.39,88.08,5.59,95.72,3.88,2.75,12.48,"Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)",17043,"DuPage, IL"
16980,"Chicago-Naperville-Elgin, IL-IN-WI Metropolitan Statistical Area",7.8,30.13,19.88,6.14,3.5,13.6,16.34,10.25,6.02,55.39,88.08,5.59,95.72,3.88,2.75,12.48,"Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)",17063,"Grundy, IL"
16980,"Chicago-Naperville-Elgin, IL-IN-WI Metropolitan Statistical Area",7.8,30.13,19.88,6.14,3.5,13.6,16.34,10.25,6.02,55.39,88.08,5.59,95.72,3.88,2.75,12.48,"Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)",17089,"Kane, IL"
16980,"Chicago-Naperville-Elgin, IL-IN-WI Metropolitan Statistical Area",7.8,30.13,19.88,6.14,3.5,13.6,16.34,10.25,6.02,55.39,88.08,5.59,95.72,3.88,2.75,12.48,"Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)",17093,"Kendall, IL"
16980,"Chicago-Naperville-Elgin, IL-IN-WI Metropolitan Statistical Area",7.8,30.13,19.88,6.14,3.5,13.6,16.34,10.25,6.02,55.39,88.08,5.59,95.72,3.88,2.75,12.48,"Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)",17097,"Lake, IL"
16980,"Chicago-Naperville-Elgin, IL-IN-WI Metropolitan Statistical Area",7.8,30.13,19.88,6.14,3.5,13.6,16.34,10.25,6.02,55.39,88.08,5.59,95.72,3.88,2.75,12.48,"Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)",17111,"McHenry, IL"
16980,"Chicago-Naperville-Elgin, IL-IN-WI Metropolitan Statistical Area",7.8,30.13,19.88,6.14,3.5,13.6,16.34,10.25,6.02,55.39,88.08,5.59,95.72,3.88,2.75,12.48,"Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)",17197,"Will, IL"
16980,"Chicago-Naperville-Elgin, IL-IN-WI Metropolitan Statistical Area",7.8,30.13,19.88,6.14,3.5,13.6,16.34,10.25,6.02,55.39,88.08,5.59,95.72,3.88,2.75,12.48,"Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)",18073,"Jasper, IN"
16980,"Chicago-Naperville-Elgin, IL-IN-WI Metropolitan Statistical Area",7.8,30.13,19.88,6.14,3.5,13.6,16.34,10.25,6.02,55.39,88.08,5.59,95.72,3.88,2.75,12.48,"Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)",18089,"Lake, IN"
16980,"Chicago-Naperville-Elgin, IL-IN-WI Metropolitan Statistical Area",7.8,30.13,19.88,6.14,3.5,13.6,16.34,10.25,6.02,55.39,88.08,5.59,95.72,3.88,2.75,12.48,"Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)",18111,"Newton, IN"
16980,"Chicago-Naperville-Elgin, IL-IN-WI Metropolitan Statistical Area",7.8,30.13,19.88,6.14,3.5,13.6,16.34,10.25,6.02,55.39,88.08,5.59,95.72,3.88,2.75,12.48,"Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)",18127,"Porter, IN"
16980,"Chicago-Naperville-Elgin, IL-IN-WI Metropolitan Statistical Area",7.8,30.13,19.88,6.14,3.5,13.6,16.34,10.25,6.02,55.39,88.08,5.59,95.72,3.88,2.75,12.48,"Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)",55059,"Kenosha, WI"
17140,"Cincinnati, OH-KY-IN Metropolitan Statistical Area",8.22,30.01,21.44,8.04,5.08,23.49,24.45,9.3,8.67,64.27,91.75,5.69,92.46,6.07,3.37,13.31,"Cincinnati, OH-KY-IN (Metropolitan Statistical Area)",18029,"Dearborn, IN"
17140,"Cincinnati, OH-KY-IN Metropolitan Statistical Area",8.22,30.01,21.44,8.04,5.08,23.49,24.45,9.3,8.67,64.27,91.75,5.69,92.46,6.07,3.37,13.31,"Cincinnati, OH-KY-IN (Metropolitan Statistical Area)",18047,"Franklin, IN"
17140,"Cincinnati, OH-KY-IN Metropolitan Statistical Area",8.22,30.01,21.44,8.04,5.08,23.49,24.45,9.3,8.67,64.27,91.75,5.69,92.46,6.07,3.37,13.31,"Cincinnati, OH-KY-IN (Metropolitan Statistical Area)",18115,"Ohio, IN"
17140,"Cincinnati, OH-KY-IN Metropolitan Statistical Area",8.22,30.01,21.44,8.04,5.08,23.49,24.45,9.3,8.67,64.27,91.75,5.69,92.46,6.07,3.37,13.31,"Cincinnati, OH-KY-IN (Metropolitan Statistical Area)",18161,"Union, IN"
17140,"Cincinnati, OH-KY-IN Metropolitan Statistical Area",8.22,30.01,21.44,8.04,5.08,23.49,24.45,9.3,8.67,64.27,91.75,5.69,92.46,6.07,3.37,13.31,"Cincinnati, OH-KY-IN (Metropolitan Statistical Area)",21015,"Boone, KY"
17140,"Cincinnati, OH-KY-IN Metropolitan Statistical Area",8.22,30.01,21.44,8.04,5.08,23.49,24.45,9.3,8.67,64.27,91.75,5.69,92.46,6.07,3.37,13.31,"Cincinnati, OH-KY-IN (Metropolitan Statistical Area)",21023,"Bracken, KY"
17140,"Cincinnati, OH-KY-IN Metropolitan Statistical Area",8.22,30.01,21.44,8.04,5.08,23.49,24.45,9.3,8.67,64.27,91.75,5.69,92.46,6.07,3.37,13.31,"Cincinnati, OH-KY-IN (Metropolitan Statistical Area)",21037,"Campbell, KY"
17140,"Cincinnati, OH-KY-IN Metropolitan Statistical Area",8.22,30.01,21.44,8.04,5.08,23.49,24.45,9.3,8.67,64.27,91.75,5.69,92.46,6.07,3.37,13.31,"Cincinnati, OH-KY-IN (Metropolitan Statistical Area)",21077,"Gallatin, KY"
17140,"Cincinnati, OH-KY-IN Metropolitan Statistical Area",8.22,30.01,21.44,8.04,5.08,23.49,24.45,9.3,8.67,64.27,91.75,5.69,92.46,6.07,3.37,13.31,"Cincinnati, OH-KY-IN (Metropolitan Statistical Area)",21081,"Grant, KY"
17140,"Cincinnati, OH-KY-IN Metropolitan Statistical Area",8.22,30.01,21.44,8.04,5.08,23.49,24.45,9.3,8.67,64.27,91.75,5.69,92.46,6.07,3.37,13.31,"Cincinnati, OH-KY-IN (Metropolitan Statistical Area)",21117,"Kenton, KY"
17140,"Cincinnati, OH-KY-IN Metropolitan Statistical Area",8.22,30.01,21.44,8.04,5.08,23.49,24.45,9.3,8.67,64.27,91.75,5.69,92.46,6.07,3.37,13.31,"Cincinnati, OH-KY-IN (Metropolitan Statistical Area)",21191,"Pendleton, KY"
17140,"Cincinnati, OH-KY-IN Metropolitan Statistical Area",8.22,30.01,21.44,8.04,5.08,23.49,24.45,9.3,8.67,64.27,91.75,5.69,92.46,6.07,3.37,13.31,"Cincinnati, OH-KY-IN (Metropolitan Statistical Area)",39015,"Brown, OH"
17140,"Cincinnati, OH-KY-IN Metropolitan Statistical Area",8.22,30.01,21.44,8.04,5.08,23.49,24.45,9.3,8.67,64.27,91.75,5.69,92.46,6.07,3.37,13.31,"Cincinnati, OH-KY-IN (Metropolitan Statistical Area)",39017,"Butler, OH"
17140,"Cincinnati, OH-KY-IN Metropolitan Statistical Area",8.22,30.01,21.44,8.04,5.08,23.49,24.45,9.3,8.67,64.27,91.75,5.69,92.46,6.07,3.37,13.31,"Cincinnati, OH-KY-IN (Metropolitan Statistical Area)",39025,"Clermont, OH"
17140,"Cincinnati, OH-KY-IN Metropolitan Statistical Area",8.22,30.01,21.44,8.04,5.08,23.49,24.45,9.3,8.67,64.27,91.75,5.69,92.46,6.07,3.37,13.31,"Cincinnati, OH-KY-IN (Metropolitan Statistical Area)",39061,"Hamilton, OH"
17140,"Cincinnati, OH-KY-IN Metropolitan Statistical Area",8.22,30.01,21.44,8.04,5.08,23.49,24.45,9.3,8.67,64.27,91.75,5.69,92.46,6.07,3.37,13.31,"Cincinnati, OH-KY-IN (Metropolitan Statistical Area)",39165,"Warren, OH"
17200,"Claremont-Lebanon, NH-VT Micropolitan Statistical Area",13.95,26.73,17.33,8.19,3.24,15.74,23.8,7.83,7.32,62.81,93.63,7.03,86.33,8.36,2.58,9.49,"Lebanon, NH-VT (Micropolitan Statistical Area)",33009,"Grafton, NH"
17200,"Claremont-Lebanon, NH-VT Micropolitan Statistical Area",13.95,26.73,17.33,8.19,3.24,15.74,23.8,7.83,7.32,62.81,93.63,7.03,86.33,8.36,2.58,9.49,"Lebanon, NH-VT (Micropolitan Statistical Area)",33019,"Sullivan, NH"
17200,"Claremont-Lebanon, NH-VT Micropolitan Statistical Area",13.95,26.73,17.33,8.19,3.24,15.74,23.8,7.83,7.32,62.81,93.63,7.03,86.33,8.36,2.58,9.49,"Lebanon, NH-VT (Micropolitan Statistical Area)",50017,"Orange, VT"
17200,"Claremont-Lebanon, NH-VT Micropolitan Statistical Area",13.95,26.73,17.33,8.19,3.24,15.74,23.8,7.83,7.32,62.81,93.63,7.03,86.33,8.36,2.58,9.49,"Lebanon, NH-VT (Micropolitan Statistical Area)",50027,"Windsor, VT"
17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",10.73,32.74,21.93,7.17,4.19,21.89,21.6,11.31,8.19,63.8,93.83,7.21,90.81,5.49,4.12,12.11,"Cleveland-Elyria, OH (Metropolitan Statistical Area)",39035,"Cuyahoga, OH"
17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",10.73,32.74,21.93,7.17,4.19,21.89,21.6,11.31,8.19,63.8,93.83,7.21,90.81,5.49,4.12,12.11,"Cleveland-Elyria, OH (Metropolitan Statistical Area)",39055,"Geauga, OH"
17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",10.73,32.74,21.93,7.17,4.19,21.89,21.6,11.31,8.19,63.8,93.83,7.21,90.81,5.49,4.12,12.11,"Cleveland-Elyria, OH (Metropolitan Statistical Area)",39085,"Lake, OH"
17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",10.73,32.74,21.93,7.17,4.19,21.89,21.6,11.31,8.19,63.8,93.83,7.21,90.81,5.49,4.12,12.11,"Cleveland-Elyria, OH (Metropolitan Statistical Area)",39093,"Lorain, OH"
17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",10.73,32.74,21.93,7.17,4.19,21.89,21.6,11.31,8.19,63.8,93.83,7.21,90.81,5.49,4.12,12.11,"Cleveland-Elyria, OH (Metropolitan Statistical Area)",39103,"Medina, OH"
17780,"College Station-Bryan, TX Metropolitan Statistical Area",,30.77,24.22,,1.64,,13.38,7.46,,70.67,85.81,7.74,92.1,,,16.92,"College Station-Bryan, TX (Metropolitan Statistical Area)",48041,"Brazos, TX"
17780,"College Station-Bryan, TX Metropolitan Statistical Area",,30.77,24.22,,1.64,,13.38,7.46,,70.67,85.81,7.74,92.1,,,16.92,"College Station-Bryan, TX (Metropolitan Statistical Area)",48051,"Burleson, TX"
17780,"College Station-Bryan, TX Metropolitan Statistical Area",,30.77,24.22,,1.64,,13.38,7.46,,70.67,85.81,7.74,92.1,,,16.92,"College Station-Bryan, TX (Metropolitan Statistical Area)",48395,"Robertson, TX"
17820,"Colorado Springs, CO Metropolitan Statistical Area",10.51,22.8,15.62,4.44,3.12,16.09,19.45,6.75,6.18,68.53,91.4,7.26,96.5,6.82,1.84,12.35,"Colorado Springs, CO (Metropolitan Statistical Area)",08041,"El Paso, CO"
17820,"Colorado Springs, CO Metropolitan Statistical Area",10.51,22.8,15.62,4.44,3.12,16.09,19.45,6.75,6.18,68.53,91.4,7.26,96.5,6.82,1.84,12.35,"Colorado Springs, CO (Metropolitan Statistical Area)",08119,"Teller, CO"
17900,"Columbia, SC Metropolitan Statistical Area",9.45,35.73,17.16,7.13,3.82,16.91,19.98,12.4,4.98,65.03,87.65,6.69,95.77,5.63,3.1,16.85,"Columbia, SC (Metropolitan Statistical Area)",45017,"Calhoun, SC"
17900,"Columbia, SC Metropolitan Statistical Area",9.45,35.73,17.16,7.13,3.82,16.91,19.98,12.4,4.98,65.03,87.65,6.69,95.77,5.63,3.1,16.85,"Columbia, SC (Metropolitan Statistical Area)",45039,"Fairfield, SC"
17900,"Columbia, SC Metropolitan Statistical Area",9.45,35.73,17.16,7.13,3.82,16.91,19.98,12.4,4.98,65.03,87.65,6.69,95.77,5.63,3.1,16.85,"Columbia, SC (Metropolitan Statistical Area)",45055,"Kershaw, SC"
17900,"Columbia, SC Metropolitan Statistical Area",9.45,35.73,17.16,7.13,3.82,16.91,19.98,12.4,4.98,65.03,87.65,6.69,95.77,5.63,3.1,16.85,"Columbia, SC (Metropolitan Statistical Area)",45063,"Lexington, SC"
17900,"Columbia, SC Metropolitan Statistical Area",9.45,35.73,17.16,7.13,3.82,16.91,19.98,12.4,4.98,65.03,87.65,6.69,95.77,5.63,3.1,16.85,"Columbia, SC (Metropolitan Statistical Area)",45079,"Richland, SC"
17900,"Columbia, SC Metropolitan Statistical Area",9.45,35.73,17.16,7.13,3.82,16.91,19.98,12.4,4.98,65.03,87.65,6.69,95.77,5.63,3.1,16.85,"Columbia, SC (Metropolitan Statistical Area)",45081,"Saluda, SC"
18140,"Columbus, OH Metropolitan Statistical Area",9.13,32.45,20.06,7.52,3.12,20.31,22.79,9.34,5.94,65.08,92.19,6.44,92.74,5.93,2.86,10.4,"Columbus, OH (Metropolitan Statistical Area)",39041,"Delaware, OH"
18140,"Columbus, OH Metropolitan Statistical Area",9.13,32.45,20.06,7.52,3.12,20.31,22.79,9.34,5.94,65.08,92.19,6.44,92.74,5.93,2.86,10.4,"Columbus, OH (Metropolitan Statistical Area)",39045,"Fairfield, OH"
18140,"Columbus, OH Metropolitan Statistical Area",9.13,32.45,20.06,7.52,3.12,20.31,22.79,9.34,5.94,65.08,92.19,6.44,92.74,5.93,2.86,10.4,"Columbus, OH (Metropolitan Statistical Area)",39049,"Franklin, OH"
18140,"Columbus, OH Metropolitan Statistical Area",9.13,32.45,20.06,7.52,3.12,20.31,22.79,9.34,5.94,65.08,92.19,6.44,92.74,5.93,2.86,10.4,"Columbus, OH (Metropolitan Statistical Area)",39073,"Hocking, OH"
18140,"Columbus, OH Metropolitan Statistical Area",9.13,32.45,20.06,7.52,3.12,20.31,22.79,9.34,5.94,65.08,92.19,6.44,92.74,5.93,2.86,10.4,"Columbus, OH (Metropolitan Statistical Area)",39089,"Licking, OH"
18140,"Columbus, OH Metropolitan Statistical Area",9.13,32.45,20.06,7.52,3.12,20.31,22.79,9.34,5.94,65.08,92.19,6.44,92.74,5.93,2.86,10.4,"Columbus, OH (Metropolitan Statistical Area)",39097,"Madison, OH"
18140,"Columbus, OH Metropolitan Statistical Area",9.13,32.45,20.06,7.52,3.12,20.31,22.79,9.34,5.94,65.08,92.19,6.44,92.74,5.93,2.86,10.4,"Columbus, OH (Metropolitan Statistical Area)",39117,"Morrow, OH"
18140,"Columbus, OH Metropolitan Statistical Area",9.13,32.45,20.06,7.52,3.12,20.31,22.79,9.34,5.94,65.08,92.19,6.44,92.74,5.93,2.86,10.4,"Columbus, OH (Metropolitan Statistical Area)",39127,"Perry, OH"
18140,"Columbus, OH Metropolitan Statistical Area",9.13,32.45,20.06,7.52,3.12,20.31,22.79,9.34,5.94,65.08,92.19,6.44,92.74,5.93,2.86,10.4,"Columbus, OH (Metropolitan Statistical Area)",39129,"Pickaway, OH"
18140,"Columbus, OH Metropolitan Statistical Area",9.13,32.45,20.06,7.52,3.12,20.31,22.79,9.34,5.94,65.08,92.19,6.44,92.74,5.93,2.86,10.4,"Columbus, OH (Metropolitan Statistical Area)",39159,"Union, OH"
18580,"Corpus Christi, TX Metropolitan Statistical Area",7.4,37.27,17.14,6.67,4.11,16.34,20.7,15.28,11.37,56.94,77.86,6.28,95.11,4.12,3.97,21.46,"Corpus Christi, TX (Metropolitan Statistical Area)",48355,"Nueces, TX"
18580,"Corpus Christi, TX Metropolitan Statistical Area",7.4,37.27,17.14,6.67,4.11,16.34,20.7,15.28,11.37,56.94,77.86,6.28,95.11,4.12,3.97,21.46,"Corpus Christi, TX (Metropolitan Statistical Area)",48409,"San Patricio, TX"
18880,"Crestview-Fort Walton Beach-Destin, FL Metropolitan Statistical Area",6.63,28.54,12.77,9.21,4.45,22.44,16.3,13.08,8.5,57.7,83.24,8.02,95.35,10.31,3.24,13.58,"Crestview-Fort Walton Beach-Destin, FL (Metropolitan Statistical Area)",12091,"Okaloosa, FL"
18880,"Crestview-Fort Walton Beach-Destin, FL Metropolitan Statistical Area",6.63,28.54,12.77,9.21,4.45,22.44,16.3,13.08,8.5,57.7,83.24,8.02,95.35,10.31,3.24,13.58,"Crestview-Fort Walton Beach-Destin, FL (Metropolitan Statistical Area)",12131,"Walton, FL"
19380,"Dayton, OH Metropolitan Statistical Area",9.18,35.09,18.9,9.26,5.15,19.77,25.45,12.75,9.1,67.0,93.86,7.79,92.63,7.38,4.31,9.01,"Dayton-Kettering, OH (Metropolitan Statistical Area)",39057,"Greene, OH"
19380,"Dayton, OH Metropolitan Statistical Area",9.18,35.09,18.9,9.26,5.15,19.77,25.45,12.75,9.1,67.0,93.86,7.79,92.63,7.38,4.31,9.01,"Dayton-Kettering, OH (Metropolitan Statistical Area)",39109,"Miami, OH"
19380,"Dayton, OH Metropolitan Statistical Area",9.18,35.09,18.9,9.26,5.15,19.77,25.45,12.75,9.1,67.0,93.86,7.79,92.63,7.38,4.31,9.01,"Dayton-Kettering, OH (Metropolitan Statistical Area)",39113,"Montgomery, OH"
19660,"Deltona-Daytona Beach-Ormond Beach, FL Metropolitan Statistical Area",9.39,30.78,14.06,12.06,5.27,19.18,18.61,12.96,8.42,62.29,83.23,11.43,96.44,11.57,3.56,19.05,"Deltona-Daytona Beach-Ormond Beach, FL (Metropolitan Statistical Area)",12035,"Flagler, FL"
19660,"Deltona-Daytona Beach-Ormond Beach, FL Metropolitan Statistical Area",9.39,30.78,14.06,12.06,5.27,19.18,18.61,12.96,8.42,62.29,83.23,11.43,96.44,11.57,3.56,19.05,"Deltona-Daytona Beach-Ormond Beach, FL (Metropolitan Statistical Area)",12127,"Volusia, FL"
19740,"Denver-Aurora-Lakewood, CO Metropolitan Statistical Area",9.08,22.06,20.62,3.65,2.41,13.76,17.64,7.48,4.41,67.88,88.91,5.78,96.01,6.2,2.26,12.69,"Denver-Aurora-Lakewood, CO (Metropolitan Statistical Area)",08001,"Adams, CO"
19740,"Denver-Aurora-Lakewood, CO Metropolitan Statistical Area",9.08,22.06,20.62,3.65,2.41,13.76,17.64,7.48,4.41,67.88,88.91,5.78,96.01,6.2,2.26,12.69,"Denver-Aurora-Lakewood, CO (Metropolitan Statistical Area)",08005,"Arapahoe, CO"
